1.000000000000000000e+00,1.499107541276216038e+00,1.788970697605235527e+00,1.395024542614903940e+00,9.347017700431354825e-01,1.990517626059794543e+00,1.299643016510486193e+00,1.993789974713669366e+00,1.120593485051316174e+00,1.845790569686151850e+00,2.059683177153056821e+00,1.388405473746838981e+00,1.806894243641231412e+00,1.756433139967276347e+00,1.891194407258664167e+00,2.019336605681986807e+00,1.961401160196340809e+00,1.461215231295552419e+00,8.828647925033465960e-01,1.357429718875502012e+00,1.899635579354454595e+00,1.630968317715305371e+00,1.552022906440577055e+00,1.869775397887847301e+00,2.039268183846496996e+00,1.778967722742822888e+00,2.067306262085378155e+00,1.348579503197977036e+00,1.461698646437602278e+00,1.887475829242897252e+00,1.514093410679755891e+00,9.732634240666369063e-01,1.450133868808567428e+00,9.374907035549604473e-01,2.007474341811691154e+00,1.639483861371411333e+00,1.695188160047597536e+00,2.009779860181466482e+00,1.624535177748029025e+00,1.741670385244682429e+00,1.713483563885170202e+00,9.217611185482671443e-01,1.812323367544250940e+00,1.548676186226386919e+00,2.204484605087014604e+00,2.138145173285735723e+00,1.857727205116763258e+00,1.008738658337051897e+00,1.371485943775100358e+00,2.030678268630075944e+00,1.154655659675740020e+00,2.200580098170459298e+00,1.941358024691357986e+00,8.038078238881450899e-01,9.048415885765281885e-01,2.184553026922504415e+00,1.278856165402350031e+00,1.919455600178491483e+00,1.554142495909563992e+00,1.889521047151569100e+00,1.492860330209727859e+00,1.722891566265060126e+00,1.356500074371560061e+00,1.907258664286776817e+00,1.609140264762754624e+00,1.911274728543804757e+00,1.888293916406365902e+00,1.467648371262828988e+00,1.684069611780455000e+00,1.507585899152164011e+00,1.723449352967425074e+00,1.214301651048638853e+00,1.049866131191432350e+00,1.385281868213595002e+00,1.390041648073776281e+00,1.430165104863899916e+00,2.275583816748475208e+00,1.630856760374832515e+00,1.268927562100252704e+00,1.917596311170608248e+00,2.537408894838613538e+00,2.018741633199464314e+00,1.879518072289156461e+00,1.455525806931429411e+00,1.496950766027071111e+00,1.783987803064108091e+00,1.676186226387029299e+00,1.122713074520303334e+00,1.488955823293172775e+00,1.534434032426000183e+00,1.917261639149189234e+00,2.087051911349099953e+00,1.486836233824185394e+00,1.464747880410530723e+00,2.096980514651197058e+00,1.755652238583965463e+00,1.701658485795031872e+00,2.150230551836977533e+00,2.216123754276364544e+00
1.000000000000000000e+00,1.582422203532380056e+00,1.844785534062236998e+00,1.440370058873002623e+00,9.431455004205213655e-01,2.063540790580319584e+00,1.334861227922623961e+00,2.031959629941126888e+00,1.129394449116904786e+00,1.884608915054667877e+00,2.103069806560134758e+00,1.434440706476030281e+00,1.885744322960470898e+00,1.785407905803195749e+00,1.929604709840201826e+00,2.101640033641715366e+00,2.024474348191757755e+00,1.517241379310344751e+00,8.599663582842724807e-01,1.388730025231286636e+00,1.926156433978132743e+00,1.684819175777964695e+00,1.625189234650967096e+00,1.981202691337258237e+00,2.119133725820016689e+00,1.847350714886459189e+00,2.152901597981497162e+00,1.380361648444070610e+00,1.471110176619007337e+00,1.917535744322960367e+00,1.540538267451639909e+00,9.735492010092514636e-01,1.453700588730025167e+00,9.267872161480235071e-01,2.085702270815811499e+00,1.673759461732548415e+00,1.761059714045416280e+00,2.071152228763666781e+00,1.695710681244743556e+00,1.751555929352396790e+00,1.753069806560134447e+00,9.135828427249789163e-01,1.869848612279226163e+00,1.619680403700588744e+00,2.303027754415475137e+00,2.249537426408747098e+00,1.920563498738435460e+00,1.019259882253994887e+00,1.422455845248107531e+00,2.085155592935239888e+00,1.162952060555088263e+00,2.251766190075693785e+00,1.963835155592935200e+00,7.797308662741799790e-01,8.871740958788897347e-01,2.220269133725820243e+00,1.319175777964676000e+00,1.989108494533221139e+00,1.646677880571909114e+00,1.960302775441547629e+00,1.531623212783852050e+00,1.830403700588730143e+00,1.405298570227081489e+00,1.947308662741799701e+00,1.642094196804037010e+00,1.956770395290159836e+00,1.917535744322960367e+00,1.502817493692178097e+00,1.736417157275020884e+00,1.535828427249789518e+00,1.772245584524810624e+00,1.230950378469301887e+00,1.053784693019343965e+00,1.413835155592935156e+00,1.406728343145500437e+00,1.462111017661900769e+00,2.379352396972245653e+00,1.668334735071488550e+00,1.287720773759461812e+00,1.981875525651808356e+00,2.578595458368376558e+00,2.062531539108494627e+00,1.971867115222876388e+00,1.473633305298570173e+00,1.606223717409587692e+00,1.855887300252312633e+00,1.733137089991589663e+00,1.137174095878889846e+00,1.619133725820016911e+00,1.597981497056349953e+00,2.001177460050462376e+00,2.218124474348191821e+00,1.559041211101766189e+00,1.530109335576114171e+00,2.154835996635828366e+00,1.859756097560975485e+00,1.750925147182506247e+00,2.196173254835996680e+00,2.308999158957106612e+00
1.000000000000000000e+00,1.678923809982191928e+00,1.916782981181113676e+00,1.494392838234586351e+00,9.480194445781393586e-01,2.155749145689945578e+00,1.376907156952399403e+00,2.087885642778071649e+00,1.141069451797660950e+00,1.938922847379313641e+00,2.165134523752226148e+00,1.488424700389854305e+00,1.981662415170621472e+00,1.828319776676132102e+00,1.984213312797805440e+00,2.204890022621167844e+00,2.106223227607450621e+00,1.583818645617750320e+00,8.371275930115031905e-01,1.428069499927804742e+00,1.968137844732155806e+00,1.751359676565433121e+00,1.710449054242672018e+00,2.114260961640275216e+00,2.219858497376907103e+00,1.932184627232035323e+00,2.260384078548395070e+00,1.418780382153342678e+00,1.490109255426673718e+00,1.962939789189969808e+00,1.577657987197381706e+00,9.736246811377965438e-01,1.466092313616017773e+00,9.159166385907493435e-01,2.184627232035423638e+00,1.720845165327044235e+00,1.840641093516869775e+00,2.151609953313760482e+00,1.781296626076912082e+00,1.774317755210087943e+00,1.806420561197477959e+00,9.054723973624680955e-01,1.944120902921499638e+00,1.704047745102758027e+00,2.426384944890985107e+00,2.386003754151225120e+00,2.000000000000000000e+00,1.029118737065023881e+00,1.481686480242575765e+00,2.159021995475766786e+00,1.173412908504596341e+00,2.323578957501082787e+00,2.002069596188092770e+00,7.525629301631612256e-01,8.668720219473456945e-01,2.275496943735861866e+00,1.365596573133753600e+00,2.077345141261972561e+00,1.754728786639071947e+00,2.049670308514222494e+00,1.581075227414930007e+00,1.957356692496510453e+00,1.462241902103287305e+00,2.004283582807912634e+00,1.688020407181017424e+00,2.019540838427106966e+00,1.962699138470423987e+00,1.548202339124993943e+00,1.803532752562930108e+00,1.573951966116378776e+00,1.835683688694229154e+00,1.254367810559753549e+00,1.059536988015594039e+00,1.451123838860278292e+00,1.432256822447899092e+00,1.503008133994320650e+00,2.509553833565962400e+00,1.719641911729316242e+00,1.313279106704529076e+00,2.064735043557780259e+00,2.643355633633344581e+00,2.124657072724647211e+00,2.083938970977523120e+00,1.501227318669682731e+00,1.733647783606872883e+00,1.945035375655773224e+00,1.805602348751022657e+00,1.155749145689945578e+00,1.767338884343264027e+00,1.674351446310824443e+00,2.105501275448813381e+00,2.376040814362034848e+00,1.644414496799345260e+00,1.606632333830678050e+00,2.233286807527554707e+00,1.983443230495259169e+00,1.814650815805939121e+00,2.262453674736487397e+00,2.427106897049621903e+00
1.000000000000000000e+00,1.795075545607162759e+00,2.012534974818130706e+00,1.561275881365416840e+00,9.482932288752097261e-01,2.275993284834918917e+00,1.429099048684946638e+00,2.169725797425853031e+00,1.156911024062674764e+00,2.015836597649692141e+00,2.254448796866256099e+00,1.554392837157246632e+00,2.102686066032456669e+00,1.891438164521544341e+00,2.062451035254616372e+00,2.338947957470621120e+00,2.215165081141578174e+00,1.665920537213206654e+00,8.137101287073307265e-01,1.479238947957470574e+00,2.032456631225517452e+00,1.836597649692221612e+00,1.813822048125349751e+00,2.279127028539451594e+00,2.351203133743704488e+00,2.041186345831001780e+00,2.399888080581980887e+00,1.466983771684387206e+00,1.522719641857862349e+00,2.030721880246222799e+00,1.630330162283156081e+00,9.734750979294907181e-01,1.491046446558477845e+00,9.045327364297705008e-01,2.313766088416340239e+00,1.786625629546726435e+00,1.940458869613877813e+00,2.259820928931169259e+00,1.888136541689983128e+00,1.815556799104644625e+00,1.879686625629546581e+00,8.973139339675433312e-01,2.042921096810296433e+00,1.808170117515388808e+00,2.586121992165640648e+00,2.559205372132064671e+00,2.103637381085618596e+00,1.038332400671516442e+00,1.553273642977056390e+00,2.261163961947397993e+00,1.187129266927811955e+00,2.425517627308337865e+00,2.063122551762730517e+00,7.204812534974818217e-01,8.424734191382204918e-01,2.359093452714045913e+00,1.421208729714605434e+00,2.192781197537772897e+00,1.885730274202574108e+00,2.166144376049244258e+00,1.646054840514829420e+00,2.113094571908225916e+00,1.531337437045327432e+00,2.086010072747621624e+00,1.752937884722999273e+00,2.107498601007274708e+00,2.031001678791270137e+00,1.608505875769446147e+00,1.892277560156687244e+00,1.626412982652490014e+00,1.920481253497481777e+00,1.287576944599887918e+00,1.067991046446558512e+00,1.501063234471180730e+00,1.470509233351986467e+00,1.557134862898712946e+00,2.678399552322328070e+00,1.791158365976496691e+00,1.348628987129266932e+00,2.174874090654728587e+00,2.742417459429210780e+00,2.213430330162283077e+00,2.224958030218243010e+00,1.542361499720201534e+00,1.887856743144935567e+00,2.059429210968102719e+00,1.900783435926133080e+00,1.180414101846670505e+00,1.942305540011191711e+00,1.769613878007834540e+00,2.239843312814773224e+00,2.573307218802462160e+00,1.749412423055400012e+00,1.699720201454952395e+00,2.341801902630106014e+00,2.136038052602126314e+00,1.899608282036933327e+00,2.358421936205931768e+00,2.582036933407946044e+00
1.000000000000000000e+00,1.941977934334707001e+00,2.144689618503256678e+00,1.648212149408480931e+00,9.423102485710487253e-01,2.439585271833045521e+00,1.497142097567459862e+00,2.291107271035491610e+00,1.179183836235544236e+00,2.127276352518941760e+00,2.385418051309318166e+00,1.639173202179981637e+00,2.262594709557357753e+00,1.985378173600957030e+00,2.176857636581150945e+00,2.520470556958660069e+00,2.366077362754220204e+00,1.772364748105808907e+00,7.886481456865612749e-01,1.548584341353183680e+00,2.130798883424165791e+00,1.950817493021401283e+00,1.945566928087199443e+00,2.493287252425893996e+00,2.529775355576233231e+00,2.187558154991359860e+00,2.588860826797820369e+00,1.530572909743453502e+00,1.575900571580486575e+00,2.132526917453144044e+00,1.706765917851920999e+00,9.730825468563073510e-01,1.534760069121361203e+00,8.920643360361558694e-01,2.489565332978865175e+00,1.880965040542336819e+00,2.071713412202578652e+00,2.410740396118570050e+00,2.028047321547255422e+00,1.884686959989366306e+00,1.983583676724711031e+00,8.888076565200053736e-01,2.179449687624618104e+00,1.943041339891000918e+00,2.801940715140236904e+00,2.789179848464708122e+00,2.244649740794895987e+00,1.046989233018742471e+00,1.644423767114183255e+00,2.406686162435198728e+00,1.205768975142895272e+00,2.573574371926093729e+00,2.158779742124152357e+00,6.802472417918383751e-01,8.114449022996145233e-01,2.485976339226372733e+00,1.491492755549647775e+00,2.350126279409809893e+00,2.052638575036554780e+00,2.324538083211484807e+00,1.735145553635518034e+00,2.313438787717665868e+00,1.619566662235810250e+00,2.205636049448358449e+00,1.846869599893659508e+00,2.234015685231955484e+00,2.134653728565731878e+00,1.691811777216535972e+00,2.014223049315432945e+00,1.700917187292303456e+00,2.038149674332048633e+00,1.335637378705303746e+00,1.080552970889272935e+00,1.570450618104479723e+00,1.528180247241791800e+00,1.631596437591386506e+00,2.906885550977003962e+00,1.893659444370596745e+00,1.399109397846603819e+00,2.326864282865877875e+00,2.893991758606938802e+00,2.343081217599361832e+00,2.410873321813106873e+00,1.604213744516815199e+00,2.083743187558155352e+00,2.212814036953343333e+00,2.030971686827063749e+00,1.214342682440515686e+00,2.159178519207762825e+00,1.894324072843280637e+00,2.420443971819753237e+00,2.831383756480127634e+00,1.884886348531171318e+00,1.818888741193672720e+00,2.496477469094776414e+00,2.333510567592715912e+00,2.017213877442509684e+00,2.499867074305463621e+00,2.793699322078957881e+00
1.000000000000000000e+00,2.140486455706499758e+00,2.336939721792890445e+00,1.768730171642398430e+00,9.271129911331652540e-01,2.674448873342552879e+00,1.591718864394370936e+00,2.477182136175059224e+00,1.211909216627349073e+00,2.295290002440413257e+00,2.584641665988774317e+00,1.755307898804197686e+00,2.486862442040185694e+00,2.129585943219718835e+00,2.350280647522980715e+00,2.780281460994062037e+00,2.585943219718539243e+00,1.919385015862686172e+00,7.596355649556658651e-01,1.648092410314813350e+00,2.284552184169852840e+00,2.112909786057105777e+00,2.124705116733100585e+00,2.789148295778085540e+00,2.786057105669893730e+00,2.395590986740421702e+00,2.859269502969169707e+00,1.619620922476205926e+00,1.662246807126006809e+00,2.289839746197023018e+00,1.821931180346539003e+00,9.721792890262751508e-01,1.608557715773204277e+00,8.772472138615472481e-01,2.742211014398438618e+00,2.022045066297893268e+00,2.255185878142032418e+00,2.631904335800862249e+00,2.222728382006019743e+00,1.998861140486455801e+00,2.137639306922638927e+00,8.793622386724152529e-01,2.378020011388595201e+00,2.129097860571056877e+00,3.110143984381355420e+00,3.112909786057105777e+00,2.447327747498576844e+00,1.055316033515008467e+00,1.768242088993736250e+00,2.623444236557390230e+00,1.232571382087366940e+00,2.797283006589116106e+00,2.310827300089481895e+00,6.257300902952901422e-01,7.689986170991621739e-01,2.683559749450907361e+00,1.586349955259090505e+00,2.576588302285853782e+00,2.279427316358903610e+00,2.551858781420320632e+00,1.863743593915236474e+00,2.587895550313186632e+00,1.739851948263239523e+00,2.387130887496949683e+00,1.988123322215895161e+00,2.423899780362808176e+00,2.295859432197185690e+00,1.812901651346294774e+00,2.190921662734889974e+00,1.811437403400309343e+00,2.209875538924591432e+00,1.408118441389408781e+00,1.099650207435125759e+00,1.671927112991133280e+00,1.617261856341007276e+00,1.739445212722687817e+00,3.233710241600911584e+00,2.046937281379646922e+00,1.474090946066867414e+00,2.547872773122915824e+00,3.131538273814366224e+00,2.539656715203774784e+00,2.671032294801920060e+00,1.699666476856747765e+00,2.349060440901326263e+00,2.430732937444073816e+00,2.218905067924835439e+00,1.263564630277393741e+00,2.446432929309363402e+00,2.067762141055885738e+00,2.677377369234524185e+00,3.189945497437566502e+00,2.071178719596518558e+00,1.981452859350850249e+00,2.726836410965590485e+00,2.605385178556902215e+00,2.188399902383470597e+00,2.715773204262588614e+00,3.098918083462133488e+00
1.000000000000000000e+00,2.434127587751742539e+00,2.638438857690584616e+00,1.950906950333920253e+00,8.963857430116377589e-01,3.039559912899428173e+00,1.735030891530615405e+00,2.780446129963221935e+00,1.263687604838457545e+00,2.565820318604723482e+00,2.907554620185245131e+00,1.929548556485137567e+00,2.829101593023619632e+00,2.364843041852032979e+00,2.630833185734676505e+00,3.182921619903939181e+00,2.931517696210708568e+00,2.141048749231618586e+00,7.218511997166104921e-01,1.802544253550181663e+00,2.538523249393109360e+00,2.362655108823621397e+00,2.391410800054177610e+00,3.234911076150488451e+00,3.184276054635813313e+00,2.716370948416873876e+00,3.278357174857524203e+00,1.755555787082860197e+00,1.808066179764745041e+00,2.547483356080890715e+00,2.007480647211427272e+00,9.705358352173867331e-01,1.735968577114220590e+00,8.576280722226273801e-01,3.135099655140079822e+00,2.247944905762599088e+00,2.534355757910419893e+00,2.981006657567643714e+00,2.517998353840864123e+00,2.193975891061772820e+00,2.382867442514664091e+00,8.675362832227211385e-01,2.689594815640595549e+00,2.409226826142673694e+00,3.587064106437732658e+00,3.608214125712380760e+00,2.762421729300590822e+00,1.063752200956439298e+00,1.952782321501130625e+00,2.969650243277314861e+00,1.274314708119315354e+00,3.158229232869004921e+00,2.564674258446983934e+00,5.442639689105135403e-01,7.052124899719736106e-01,3.009345599649930758e+00,1.726904283139371277e+00,2.929017201321094444e+00,2.616351152832331550e+00,2.905158312582698521e+00,2.064575280524270084e+00,2.998510121794938588e+00,1.919338202352548928e+00,2.681051458101082474e+00,2.215438472197622577e+00,2.728560861003740179e+00,2.561340265260832805e+00,2.002896406580469080e+00,2.467363332326189429e+00,1.987268313520384355e+00,2.479969994061324456e+00,1.524468384367739349e+00,1.130640439253602247e+00,1.831612506641939531e+00,1.763057271751701016e+00,1.908294349923422395e+00,3.739906856565362148e+00,2.292328690053239804e+00,1.593752930267448686e+00,2.894531209301840935e+00,3.524864296058594970e+00,2.857544722392973746e+00,3.067169543972244394e+00,1.855679769954470038e+00,2.742105208322480614e+00,2.766380846209145261e+00,2.511955491190964729e+00,1.340682009981142064e+00,2.863691772329940211e+00,2.330877986268115709e+00,3.073733343057480027e+00,3.732717933757722761e+00,2.350881945385023819e+00,2.224294391598336862e+00,3.094883362332128129e+00,3.013825652993821436e+00,2.457361352767735152e+00,3.066856982111043184e+00,3.574770006563798841e+00
1.000000000000000000e+00,2.932009497086121019e+00,3.172026764515432973e+00,2.265055039930930381e+00,8.348802072091516813e-01,3.681272033959277934e+00,1.982588675444276527e+00,3.331606590402187429e+00,1.355766601913806824e+00,3.053313187999136868e+00,3.492193682998776971e+00,2.228217857399812818e+00,3.422692280020145361e+00,2.791999424419023157e+00,3.137923591625296993e+00,3.889344557162385918e+00,3.543708180444636202e+00,2.522339736671703303e+00,6.630117274624073298e-01,2.073962155550758801e+00,3.003525433484423246e+00,2.798762500899345529e+00,2.845672350528815286e+00,4.000287790488524564e+00,3.884020433124685034e+00,3.276926397582559769e+00,4.013526152960644744e+00,1.991510180588531576e+00,2.078854593855673283e+00,3.017195481689330272e+00,2.341463414634146201e+00,9.672638319303547005e-01,1.975537808475430035e+00,8.265630620907979953e-01,3.825886754442766158e+00,2.653428304194546783e+00,3.017771062666378956e+00,3.601266278149506839e+00,3.027987625008993433e+00,2.559033023958558140e+00,2.821066263759982817e+00,8.498597021368444748e-01,3.241240377005540019e+00,2.890423771494352145e+00,4.422764227642276502e+00,4.468379020073387053e+00,3.316353694510396632e+00,1.073674365062234681e+00,2.267213468594862835e+00,3.590042449097057276e+00,1.347809194906108399e+00,3.809770487085402113e+00,3.032736168069645188e+00,4.038420030218001222e-01,5.950212245485286822e-01,3.605583135477372192e+00,1.966040722354126302e+00,3.549320094970861206e+00,3.189294193826893942e+00,3.526009065400388831e+00,2.418735160802935713e+00,3.700122310957622673e+00,2.226059428735880363e+00,3.212605223397366760e+00,2.624649255342110798e+00,3.276350816605511529e+00,3.046550111518814496e+00,2.339017195481689182e+00,2.955464421900856564e+00,2.301460536729261097e+00,2.958917907763148225e+00,1.733793798114972251e+00,1.186445067990502977e+00,2.114972300165479879e+00,2.028203467875386856e+00,2.206489675516224214e+00,4.627383264983092381e+00,2.732714583783006024e+00,1.807612058421469214e+00,3.507878264623354170e+00,4.247355924886682565e+00,3.432045470897187034e+00,3.752931865601841999e+00,2.139434491690049622e+00,3.408158860349665531e+00,3.352615296064465067e+00,3.028419310741779835e+00,1.477084682351248457e+00,3.560112238290524367e+00,2.785092452694438503e+00,3.766745809051010863e+00,4.667530038132239767e+00,2.830275559392762208e+00,2.638894884524066509e+00,3.754802503777249889e+00,3.713936254406791537e+00,2.933736240017267516e+00,3.704007482552702069e+00,4.412835455788186145e+00
1.000000000000000000e+00,4.004106776180697658e+00,4.354336340354843848e+00,2.949726599450891218e+00,6.909304847380199899e-01,5.097016819324919901e+00,2.522898737973836347e+00,4.573518215167386103e+00,1.560298087349744955e+00,4.145767482638488488e+00,4.806773873520522322e+00,2.876589068592390941e+00,4.720485430173269492e+00,3.754470156657361279e+00,4.276584454237131183e+00,5.445400641395380603e+00,4.901368156334355852e+00,3.351636942528204877e+00,5.413792307869782494e-01,2.672634566135246637e+00,4.056710426135707870e+00,3.757008052049927382e+00,3.827607687515861556e+00,5.662275338578316664e+00,5.427404655884456197e+00,4.509147959301386344e+00,5.633204900445284657e+00,2.508132801144359991e+00,2.695937060194264046e+00,4.077244307039198823e+00,3.089541563804997004e+00,9.596705350344921781e-01,2.525436633366402894e+00,7.620146275061717711e-01,5.350114205292665126e+00,3.559744364718639087e+00,4.073552822831829623e+00,4.979350760215028870e+00,4.139768820801513982e+00,3.395242599727752886e+00,3.798306531619869197e+00,8.144798468034054606e-01,4.463465842235193826e+00,3.936275753870290384e+00,6.262141522275799232e+00,6.350506425489697904e+00,4.538910550723300297e+00,1.089656922686477625e+00,2.947880857347207062e+00,4.976120711533580376e+00,1.510140045682117016e+00,5.271670165886071402e+00,4.097086034653807829e+00,9.612163440463281083e-02,3.536672588422581920e-01,4.955586830630090311e+00,2.482523129455736832e+00,4.918671988556399199e+00,4.425397411346699172e+00,4.895369494497381346e+00,3.201901114366795031e+00,5.217912927116258537e+00,2.890662852132985350e+00,4.406709272546893708e+00,3.541056225918833178e+00,4.502687861938490244e+00,4.144383176060725482e+00,3.083542901968022498e+00,4.035945827469256564e+00,3.001638096117019927e+00,4.021410608402741005e+00,2.202039545024571332e+00,1.311399764667881662e+00,2.743464919364141608e+00,2.626029578017211374e+00,2.866437487022125641e+00,6.581916341739150411e+00,3.717324596820708926e+00,2.284567288835567478e+00,4.866760491890270934e+00,5.886994439701911830e+00,4.722561890039913557e+00,5.250444131693698502e+00,2.778764737097108917e+00,4.841381537964608128e+00,4.640657084188910986e+00,4.169762129986387400e+00,1.778857024202293413e+00,5.043028862792146683e+00,3.775926908612693644e+00,5.289896869159956161e+00,6.701658860715685506e+00,3.870290473663567266e+00,3.536441870659621678e+00,5.229218097501326490e+00,5.232217428419813743e+00,3.989802274877142896e+00,5.138546016657822513e+00,6.264217982142444185e+00
1.000000000000000000e+00,8.221839080459771409e+00,9.078160919540231077e+00,5.662011494252873867e+00,1.060172413793103591e-01,1.074022988505747200e+01,4.665862068965517473e+00,9.582183908045976750e+00,2.378448275862068861e+00,8.537356321839080664e+00,1.010114942528735682e+01,5.441034482758620783e+00,9.868390804597702015e+00,7.633333333333332860e+00,8.859195402298851718e+00,1.164310344827586263e+01,1.032816091954022930e+01,6.633908045977011447e+00,6.666091954022988764e-02,5.058965517241379217e+00,8.313218390804596680e+00,7.568965517241379892e+00,7.698850574712643891e+00,1.222701149425287426e+01,1.157873563218390878e+01,9.410344827586207828e+00,1.208390804597701162e+01,4.559942528735632550e+00,5.196839080459770166e+00,8.354597701149424793e+00,6.094827586206896797e+00,9.287931034482759252e-01,4.761379310344827864e+00,5.102931034482758310e-01,1.142643678160919585e+01,7.198275862068966191e+00,8.260919540229885172e+00,1.049367816091953998e+01,8.543678160919540687e+00,6.795977011494253262e+00,7.715517241379311386e+00,6.787356321839080886e-01,9.347701149425287070e+00,8.070689655172413879e+00,1.358390804597701162e+01,1.381839080459770130e+01,9.412068965517242702e+00,1.144137931034482802e+00,5.633735632183908493e+00,1.054022988505747271e+01,2.157758620689655071e+00,1.115517241379310320e+01,8.409195402298850652e+00,-1.131724137931034546e+00,-6.079310344827586476e-01,1.041379310344827758e+01,4.520574712643678161e+00,1.037873563218390949e+01,9.291379310344828113e+00,1.035344827586206939e+01,6.326436781609196203e+00,1.120229885057471364e+01,5.514942528735631733e+00,9.214367816091954211e+00,7.223563218390804508e+00,9.430459770114943296e+00,8.579885057471264176e+00,6.058620689655172420e+00,8.350000000000001421e+00,5.808045977011494720e+00,8.268965517241380070e+00,4.081724137931034946e+00,1.812816091954023046e+00,5.256091954022988233e+00,5.034195402298850652e+00,5.501954022988505777e+00,1.436379310344827509e+01,7.670114942528736712e+00,4.195919540229885669e+00,1.029712643678161044e+01,1.252643678160919549e+01,9.917816091954023250e+00,1.118563218390804614e+01,5.354540229885057734e+00,1.047356321839080451e+01,9.762643678160920047e+00,8.723563218390804508e+00,2.984195402298850830e+00,1.083563218390804650e+01,7.700574712643678765e+00,1.134885057471264425e+01,1.474425287356321768e+01,7.978735632183908244e+00,7.078735632183908777e+00,1.114885057471264496e+01,1.122586206896551708e+01,8.210344827586206762e+00,1.092241379310345017e+01,1.364885057471264496e+01
